Code;Calle;Entre Calle;Lineas;Latitud;Longitud
C2204;Alexander Fleming 1994;Fuerza Aerea y Aconcagua;63 Ida -;-31,433451;-64,235837
C2206;Alexander Fleming 2185;Utitorco y Cayetano;63 Ida -;-31,43476;-64,23587
C2208;Chorroarin 2410;Julio de Vedia y Heroes de Vilcapugio;65 Ida -;-31,369614;-64,136768
C2210;Chorroarin 2690;Heroinas de Ayouma y Chachapoyas;65 Ida -;-31,369651;-64,133345
C2212;Chachapoyas 3401;27 de Febrero y Fernando Abramo;65 Ida -;-31,370979;-64,133066
C2214;Chachapoyas 3255;Julian Laguna y 3 de Junio;65 Ida -;-31,37283;-64,133055
C2216;Chachapoyas 3111;Jose Mellian y Arredondo;65 Ida -;-31,373947;-64,133195
C2218;Chachapoyas 3000;Rauch y Balbastro;65 Ida -;-31,375303;-64,133162
C2220;Rauch 2792;Maestro Castro y Arriola;65 Ida -;-31,375743;-64,131736
C2222;Rauch 2894;Castro y Calle sin Nombre;65 Ida -;-31,375701;-64,130164
C2223;Rauch 3000;Circunvalación y Pje. Sin Nombre;65 Ida -;-31,375751;-64,128292
C2224;Capdevila 2903;Pje. Sin Nombre y Mesa y Castro;65 Ida -;-31,3768;-64,129853
C2225;Capdevila 2792;Arriola y Pje. Sin Nombre;65 Ida -;-31,377107;-64,131631
C2226;Chachapoyas 2719;Capdevila y Rafael de Palencia;65 Ida - B60 Ida -;-31,378229;-64,132637
C2228;Chachapoyas 2505;Vilchez y Montoya y Leon y Pizarro;65 Ida - B60 Ida -;-31,379269;-64,13264
C2230;Chachapoyas 2305;Tadeo Davila y Jose de Medeiros;65 Ida - B60 Ida -;-31,382136;-64,132658
C2232;Chachapoyas 2105;Archondo y Villacorta y Ocaña;65 Ida - B60 Ida -;-31,384082;-64,132728
C2236;Isasmendi 2900;Alsina y Altolaguirre;65 Ida - 66 Reg - B60 Reg -;-31,385442;-64,133838
C2238;Altolaguirre 1315;Padre Luis Monti y Cochabamba;62 Ida -;-31,393923;-64,134085
C2240;Cochabamba 4327;Edison y Wilson;62 Ida - 65 Ida -;-31,394491;-64,13519
C2242;Cochabamba 4000;Vaccaro y San Martin;62 Ida - 65 Ida -;-31,394436;-64,136209
C2244;Cochabamba 3955;Zavalia y Orgaz;62 Ida - 65 Ida -;-31,394299;-64,138849
C2246;Cochabamba 3809;Tierra del Fuego y Rawson;62 Ida - 65 Ida -;-31,394244;-64,140512
C2248;Cochabamba 3663;Duran y Clemente Villada;62 Ida - 65 Ida -;-31,394345;-64,142293
C2250;Cochabamba 3509;Fravet y Tula Cervin;62 Ida - 65 Ida -;-31,394564;-64,143918
C2252;Cochabamba 3409;Tomas Dombidas y Victor Manuel III;62 Ida - 65 Ida -;-31,394729;-64,145238
C2254;Cochabamba 3129;Juan Cavero y J de Dios Filiberto;62 Ida - 65 Ida -;-31,395205;-64,147443
C2256;Cochabamba 2925;Villoldo y Contursi;62 Ida - 65 Ida -;-31,395618;-64,148778
C2258;Cochabamba 2767;Santos Discepolo y Homero Manzi;62 Ida - 65 Ida -;-31,396249;-64,150651
C2260;Cochabamba 2515;Anibal Troilo y Ciriaco Ortiz;62 Ida - 65 Ida -;-31,396817;-64,152378
C2262;Cochabamba 2409;Juan Jose Casal y Maximo Virgolini;62 Ida - 65 Ida -;-31,397568;-64,154738
C2266;Polonia 1216;Cochabamba y Charcas;65 Ida -;-31,398759;-64,156626
C2268;Polonia 1041;Urtubey y Garay;65 Ida -;-31,400718;-64,155779
C2269;Ucrania 910;Garay y Armenia;65 Ida -;-31,40287;-64,156262
C2270;Armenia 2169;Garibaldi y Eufrasio Loza;65 Ida -;-31,403392;-64,157023
C2274;Eufrasio Loza 496;Oncativo y Sarmiento;64 Ida - 65 Ida - 68 Ida -;-31,407802;-64,156857
C2276;Sarmiento 1911;Patria y Mejico;65 Ida - 66 Reg - 68 Ida -;-31,40852;-64,159405
C2278;Sarmiento 1759;Araoz Lamadrid y Martin de Guemes;65 Ida - 66 Reg - 68 Ida -;-31,409171;-64,162077
C2280;Sarmiento 1524;Deheza y Roma;65 Ida - 66 Reg - 68 Ida -;-31,409757;-64,164287
C2282;M.T. de Alvear 1078;Angelo de Peredo y Domingo Funes;61 Ida - 65 Ida -;-31,426549;-64,194756
C2286;Julio Roca 492;Rodolfo Reyna y Arturo Bas;61 Ida - 65 Ida -;-31,42827;-64,197964
C2288;Julio Roca 672;Corro y Artigas;61 Ida - 65 Ida -;-31,428764;-64,200625
C2290;Julio Roca 886;Clemente Sarraga y Paso de los Andes;65 Ida -;-31,428553;-64,202707
C2292;Julio Roca 1034;Achaval y Misiones;65 Ida -;-31,427766;-64,206988
C2293;Julio Roca 1290;Esq La Pampa;65 Ida -;-31,42832;-64,209241
C2294;Fuerza Aerea 1650;Rio Negro y Rotonda del Ala;65 Ida -;-31,429002;-64,211172
C2296;Aviador Abel 1887;Fuerza Aerea y Aviador Zanni;65 Ida -;-31,432224;-64,245687
C2298;Aviador Abel 1787;Albarracin y Zuñiga;65 Ida -;-31,42972;-64,245654
C2299;Aviador Abel 1700;Esq. Zuñiga;65 Ida -;-31,428233;-64,24581
C2300;Aviador Abel 1639;Aviador Abel y Aviador Abel;62 Ida - 65 Ida -;-31,426493;-64,24559
C2302;Aviador Abel 1565;Arenales Uriburu y Chavez;62 Ida - 65 Ida -;-31,425669;-64,245901
C2304;Aviador Abel 1455;Bradley y Santibañes;62 Ida - 65 Ida -;-31,423802;-64,24589
C2306;Aviador Abel 1309;Zabala y Mendoza;62 Ida - 65 Ida -;-31,42295;-64,24588
C2308;Costa Rica 2957;Sierras Grandes y Jesus Maria;61 Ida - 64 Ida -;-31,4138;-64,146182
C2310;Costa Rica 2811;Jesus Maria y Sin Datos;61 Ida - 64 Ida -;-31,413433;-64,147888
C2312;Martires 292;Panama y Sinsacate;61 Ida -;-31,414326;-64,148118
C2314;Sinsacate 2500;Loreto y Baylen;61 Ida -;-31,414903;-64,149534
C2316;Sinsacate 2330;Juan Roque y Yatasto;61 Ida -;-31,415278;-64,151197
C2318;Sinsacate 2165;Remedios de escalada y Burges;61 Ida -;-31,415782;-64,152731
C2320;Sinsacate 2053;Gral. Sandino y Nueva Zelanda;61 Ida -;-31,416066;-64,153804
C2322;Nueva Zelanda 105;Panama y Germania;61 Ida -;-31,4144;-64,15507
C2324;25 de Mayo 2009;Bio-Bio y Patria;61 Ida - 64 Ida -;-31,412157;-64,156293
C2326;25 de Mayo 1815;Mejico y Araoz de Lamadrid;61 Ida - 64 Ida -;-31,412944;-64,159254
C2328;Guemes 5;Angel Machado y Rosario de Santa Fe;61 Ida -;-31,414281;-64,160413
C2330;Republica Dominicana 100;4 de Febrero y Juan Larrea;61 Ida -;-31,415764;-64,159726
C2332;Republica Dominicana 294;Alejandro Carbo y Manuel Dorrego;61 Ida -;-31,418035;-64,16037
C2334;Asuncion 350;Juan Jose Paso y Leonor de Tejedo;61 Ida -;-31,418694;-64,161293
C2336;Vespucio 1601;Asuncion y Uruguay;61 Ida -;-31,420104;-64,16213
C2338;Vespucio 1415;Salto y Garzon Agulla;61 Ida -;-31,41961;-64,164426
C2340;Vespucio 1211;Posadas y Rio Cuarto;61 Ida -;-31,419244;-64,166658
C2342;San Nicolas 405;Vespucio y Leonor de Tejeda;61 Ida -;-31,418292;-64,167881
C2344;David Luque 92;Dean Funes y 25 de Mayo;61 Ida -;-31,415906;-64,167742
C2346;David Luque 295;24 de Setiembre y Lima;61 Ida - 63 Reg - 64 Ida -;-31,41353;-64,168428
C2352;Elpidio Gonzalez 1570;Bambilla y Mayor;61 Ida -;-31,430779;-64,202428
C2354;Fuencarral 754;Elpidio Gonzalez y Canalejas;61 Ida -;-31,432857;-64,203243
C2356;Fuencarral 948;Paso de los Andes y Paraguay;61 Ida -;-31,432308;-64,206043
C2358;Fuencarral 1045;Alejandro Dumas y E. Achaval;61 Ida -;-31,431905;-64,208242
C2360;La Pampa 1734;Minerva y Alcala;61 Ida -;-31,432244;-64,209369
C2362;La Pampa 1954;Neptuno y Venus;61 Ida -;-31,433873;-64,209863
C2364;Venus 1040;Alejandro Dumas y Emilio Achaval;61 Ida -;-31,434596;-64,208983
C2366;Emilio Achaval 2066;Ferreyra y Benito Soria;61 Ida -;-31,43564;-64,208243
C2368;Kronfus 2308;Romagosa y La Cañada;61 Ida -;-31,437535;-64,209273
C2370;Kronfus 2505;La Cañada y Goicocechea;61 Ida -;-31,438386;-64,210485
C2372;Kronfus 2590;Goicoechea y Jose Baca;61 Ida -;-31,439219;-64,211601
C2374;Carlos Luna 2784;Rodriguez de la Torre y Domingo de Irala;61 Ida -;-31,441145;-64,211703
C2376;Tronador 2850;Olayon y Antonio Melo ;61 Ida -;-31,441562;-64,215035
C2378;Guayama 1949;Tronador y Aconquija;61 Ida -;-31,442724;-64,215464
C2380;Aconquija 3090;Yanquetruz y Ibacla;61 Ida -;-31,443767;-64,216451
C2382;Rio Negro 3136;Ibacla y Baigorria;61 Ida -;-31,444929;-64,215034
C2384;Baigorria 1050;Rio Negro y Cacheuta;61 Ida -;-31,445639;-64,212605
C2386;Cacheuta 3290;San Antonio y Jose Pizarro;61 Ida -;-31,44622;-64,211601
C2388;Pizarro 1200;Cacheuta y Horacio Martinez;61 Ida -;-31,446119;-64,213307
C2390;Horacio Martinez 3465;Novillo Martinez y Virgilio Moyano;61 Ida -;-31,447657;-64,213715
C2392;Horacio Martinez 3594;Brandan y Eliseo Soaje;61 Ida -;-31,448737;-64,21408
C2393;Horacio Martinez 3693;Jose Lescano y Pastor Taboada;61 Ida -;-31,449701;-64,214468
C2394;Horacio Martinez 3800;Manuel Moreno y Tafi;61 Ida -;-31,450961;-64,21481
C2396;Tafi 1100;Horacio Martinez y Cacheuta;61 Ida -;-31,4514;-64,213265
C2398;Cacheuta 3914;Tafi y Trelew;61 Ida -;-31,453121;-64,213737
C2400;Cacheuta 4072;Trelew y Huiliches;61 Ida -;-31,455665;-64,214338
C2402;Huiliches 1196;Publica Ey Treviso;61 Ida -;-31,455729;-64,216216
C2404;Huiliches 1274;Terry y Rio Negro;61 Ida -;-31,4555;-64,217654
C2406;Manzana D Lote 6 9999;Rio Negro y Sin Datos;61 Ida -;-31,457166;-64,218544
C2408;Manzana O Lote 14 9999;Frente Manzana R;61 Ida -;-31,456562;-64,220593
C2410;Manzana J Lote 24 9999;Frente Manzana J ;61 Ida -;-31,456095;-64,221816
C2412;Manzana O Lote 3 9999;Frente Manzana Q ;61 Ida -;-31,455125;-64,222277
C2414;Manzana L Lote 27 9999;Frente Manzana T ;61 Ida -;-31,453381;-64,223227
C2416;Los Martires 123;Costa RIca y Germania;64 Ida -;-31,413154;-64,148467
C2418;Los Martires 11;Germania y Rosario de Sta Fe;64 Ida -;-31,41179;-64,148896
C2420;Castañares 268;Av 24 de Septiembre y Bajada de Piedras;64 Ida -;-31,409144;-64,149969
C2422;Achupayas 300;Bajada de Piedras y Lima;64 Ida -;-31,408787;-64,151149
C2424;Achupayas 425;Catamarca y La Plaza;64 Ida -;-31,407148;-64,151793
C2426;Achupayas 550;Sarmiento y Oncativo;64 Ida -;-31,405884;-64,152254
C2428;Lituania 2525;Achupayas y Acoyte;64 Ida -;-31,40505;-64,153134
C2430;Libertad 2323;Gavilan y Ucrania;64 Ida -;-31,404913;-64,155033
C2432;Eufrasio Loza 650;Libertad y Lituania;64 Ida - 65 Ida - 68 Ida -;-31,405934;-64,157372
C2434;Eufrasio Loza 365;Catamarca y Jose Veron;64 Ida -;-31,409102;-64,156374
C2436;Eufrasio Loza 215;Frasnadillo y 24 de Setiembre;64 Ida -;-31,410659;-64,155752
C2438;25 de Mayo 1541;Roman Deheza y Roma;64 Ida -;-31,413877;-64,162774
C2440;25 de Mayo 1307;Viamonte y Jacinto Rios;64 Ida -;-31,414701;-64,165349
C2442;25 de Mayo 1115;Pringles y David Luque;64 Ida -;-31,415269;-64,167742
C2444;Tronador 1868;Tupungato y Aconcagua;64 Ida -;-31,431738;-64,216503
C2448;Tronador 2180;Champaqui y Pacheco de Mendoza;64 Ida -;-31,435033;-64,215269
C2452;Tronador 2494;Cerro Bonete y Cerro Conico;64 Ida -;-31,43788;-64,215151
C2454;Cerro Conico 2090;Campanario y Aconquija;64 Ida -;-31,438722;-64,216374
C2456;Aconquija 2379;Cerro Conico y Lagunilla;64 Ida -;-31,43723;-64,216631
C2458;Lagunilla 2332;Cumbres Negras y Cerro del Morro;64 Ida -;-31,436827;-64,218509
C2460;Lagunilla 2516;Vieytes y Correa;64 Ida -;-31,436845;-64,22117
C2462;Padre Lozano 2508;Lagunilla y Esmeralda;64 Ida -;-31,437706;-64,223444
C2463;Padre Lozano 2708;Fausto D'alessio y Antártida;64 Ida -;-31,439973;-64,223409
C2464;Antartida 2900;Brown y Leon Pinelo;64 Ida -;-31,440177;-64,22456
C2466;Antartida 3000;Leon Pinelo y La Paz;64 Ida -;-31,440177;-64,228444
C2470;La Paz 2437;Reconquista y Lagunilla;64 Ida -;-31,437348;-64,228648
C2472;Lagunilla 3154;Domuyo y Houssay;64 Ida -;-31,436817;-64,230601
C2474;Lagunilla 3321;Houssay y Talma;64 Ida -;-31,436799;-64,232875
C2476;Lagunilla 3488;Talma y Aaron Castellanos;64 Ida -;-31,436854;-64,234313
C2478;Fleming 2490;Lagunilla y Reconquista;64 Ida -;-31,437138;-64,235911
C2482;Reconquista 3777;Graham Bell y Varela Ortiz;64 Ida -;-31,437632;-64,238872
C2484;Reconquista 3976;Luis Pasteur y Maria Courie;64 Ida -;-31,43765;-64,240181
C2486;Fournier 2514;Reconquista y Esmeralda;64 Ida -;-31,438034;-64,241769
C2488;Fournier 2700;Octaviano Navarro y Antartida;64 Ida -;-31,439535;-64,24179
C2490;Diamante 4041;Fournier y Maria Courie;64 Ida -;-31,440633;-64,241318
C2492;Nuestro Hogar 2 9999;Despues de Barrio Zepa;62 Ida -;-31,388112;-64,098256
C2494;Publica de Zepa B 9999;Manzan 3 Lote 10;62 Ida -;-31,389326;-64,102521
C2496;Publica de Zepa B 9999;Manzana 2 Lote 14;62 Ida -;-31,390141;-64,102961
C2498;Publica de Zepa B 9999;Frente Manzana 9;62 Ida -;-31,389788;-64,109572
C2500;Publica de Zepa B 9999;Frente Manzana 7;62 Ida -;-31,389605;-64,110798
C2502;De la Semilleria 9999;Frente Mercado;62 Ida -;-31,391212;-64,111758
C2504;Alcaraz 6100;Frente Casilla;62 Ida -;-31,390361;-64,113282
C2506;Alcaraz 5970;Anchoris y Charlevoix;62 Ida -;-31,388932;-64,11576
C2510;Alcaraz 5808;Lorenzo Rillos y Marchoni;62 Ida -;-31,388621;-64,118469
C2512;Machioni 1859;Nieto Herrera y Bulnes;62 Ida -;-31,386349;-64,118378
C2514;Bulnes 5618;Machioni y Astori;62 Ida -;-31,386331;-64,12105
C2516;Astori 1685;Alcaraz y Anchoriz;62 Ida -;-31,387348;-64,122058
C2518;Astori 1703;Alcaraz y Anchoriz;62 Ida -;-31,38852;-64,122273
C2520;Astori 1551;Anchoriz y Suipacha;62 Ida -;-31,390736;-64,122573
C2526;Suipacha 5400;Astori y Urien;62 Ida -;-31,390988;-64,124719
C2528;Urien 1633;Nuñez y Anchoris;62 Ida -;-31,38928;-64,124697
C2530;Urien 1794;Alcaraz y Bulnes;62 Ida -;-31,387467;-64,12444
C2532;Malvinas 9999;Esquina antes de Calle Urien;62 Ida - 66 Reg -;-31,386688;-64,124697
C2534;Malvinas 3508;Esquina Condarco;62 Ida - 66 Reg -;-31,387476;-64,128098
C2535;Malvinas 3345;Clariac y Mesa y Castro;66 Reg -;-31,387847;-64,130202
C2538;Carassa 2918;Alsina y Altolaguirre;62 Ida -;-31,38841;-64,13415
C2542;Bulnes 4820;Montemayor y Mesa y Castro;62 Ida -;-31,388831;-64,131982
C2544;Bulnes 9999;Elizalde y Ustaris y Martin Allende;62 Ida -;-31,388465;-64,129772
C2546;Martin Allende 1509;Nuñez y Suipacha;62 Ida -;-31,390333;-64,129493
C2548;Martin Allende 1409;Suipacha y Padre Luis Monti;62 Ida -;-31,39255;-64,12945
C2550;Padre Luis Monti 4800;Mesa y Castro y Montemayor;62 Ida -;-31,392907;-64,131188
C2552;Padre Luis Monti 4643;Chachapoyas y Alsina;62 Ida -;-31,392971;-64,132476
C2554;Cochabamba 2205;Polonia y Garibaldo;62 Ida -;-31,398805;-64,158783
C2556;Cochabamba 2109;Garibaldi y Eufrasio Loza;62 Ida -;-31,399349;-64,160393
C2558;Cochabamba 1913;Patria y Mejico;62 Ida -;-31,399968;-64,162409
C2560;Cochabamba 1825;Antranik y Janer;62 Ida -;-31,400591;-64,164319
C2562;Cochabamba 1505;Roman Deheza y Roma;62 Ida -;-31,401524;-64,167473
C2564;Viamonte 1207;Cochabamba y Charcas;60 Ida - 62 Ida - 63 Ida -;-31,402898;-64,16876
C2566;Viamonte 1050;Buchardo y Juan de Garay;60 Ida - 62 Ida - 63 Ida -;-31,404418;-64,168181
C2568;Luis Agote 2130;Ocaña y Josefa Zavattaro;62 Ida -;-31,426722;-64,215485
C2570;Luis Agote 2352;Sipe Sipe y Punta Lara;62 Ida -;-31,426329;-64,217341
C2572;Luis Agote 2566;Echeverria y Gilardo Gilardi;62 Ida -;-31,425596;-64,220849
C2574;Luis Agote 2740;Blamey Lafore y Brown;62 Ida -;-31,425166;-64,223049
C2576;Luis Agote 2912;Constantino Gaito y Leon Pinelo;62 Ida -;-31,424763;-64,225302
C2578;Luis Agote 3068;Schubert y Maestro Vidal;62 Ida -;-31,424232;-64,228048
C2580;Luis Agote 3240;Comechingones y Maldonado;62 Ida -;-31,423921;-64,229894
C2582;Luis Agote 3390;Los Platanos y Miguel Carcano;62 Ida -;-31,423582;-64,23131
C2584;Luis Agote 3634;Felix Paz y Warnes;62 Ida -;-31,422987;-64,234314
C2586;Iseas 1428;Luis de Hoyos y Iramain;62 Ida - 67 Ida -;-31,423088;-64,236057
C2588;Iseas 1490;Jacobo Wolf y Rodrigo Pereyra;62 Ida - 67 Ida -;-31,424004;-64,237055
C2590;Iseas 1538;Alcorta y Manuel de Fierro;62 Ida - 67 Ida -;-31,424855;-64,238112
C2592;Graham Bell 1642;Arenales Uriburu y Alberto Williams;62 Ida -;-31,426777;-64,236664
C2594;Williams 4000;Luis Pasteur y Mary Curie;62 Ida -;-31,42685;-64,23823
C2596;Williams 4176;Fournier y Roque Arias;62 Ida -;-31,426401;-64,240505
C2598;Williams 4319;Ruiz de Guzman y Acuña;62 Ida -;-31,426329;-64,242629
C2600;Cabrera 9999;1º parada Arenales;66 Reg -;-31,370998;-64,057825
C2601;Urraca 3700;Pirincha y Martin Pescador;66 Reg -;-31,368717;-64,057417
C2602;Urraca 3800;Martin Pescador y Picaflor;66 Reg -;-31,367398;-64,057374
C2603;Urraca 9999;Esquina Picaflor;66 Reg -;-31,366445;-64,057385
C2604;El Pardal 9791;Picaflor y Cardenal;66 Reg -;-31,366152;-64,05805
C2605;El Pardal 9713;Tijereta y Benteveo;66 Reg -;-31,366069;-64,059316
C2606;Benteveo 3740;Martin Pescador y Pirincha;66 Reg -;-31,368451;-64,060313
C2607;Benteveo 3801;El Pardal y Martin Pescador;66 Reg -;-31,367012;-64,060292
C2608;Benteveo 3608;La Pirincha y Cacholote;66 Reg -;-31,370493;-64,060282
C2612;Camino Montecristo 9999;Benteveo y Chingolo;66 Reg -;-31,372949;-64,066386
C2614;Camino Montecristo 9999;Fabrica Kissa;66 Reg -;-31,373773;-64,069862
C2616;Camino Montecristo 9081;;66 Reg -;-31,374653;-64,073178
C2618;Camino Montecristo 8675;;66 Reg -;-31,375596;-64,077308
C2620;Camino Montecristo 9999;;66 Reg -;-31,376796;-64,081943
C2622;Camino Montecristo 9999;Bº Las Comunidades;66 Reg -;-31,378628;-64,091127
C2624;Camino Montecristo Km 6,5;Antes de la Capilla;66 Reg -;-31,379306;-64,094324
C2626;Camino Montecristo Km 6;Km 6;66 Reg -;-31,380533;-64,098562
C2628;Camino Montecristo 9999;;66 Reg -;-31,380616;-64,098723
C2630;Camino Montecristo 9999;Frente Fabrica Retenes;66 Reg -;-31,381202;-64,101416
C2632;Camino Montecristo 5590;;66 Reg -;-31,382319;-64,106019
C2634;Camino Montecristo 9999;Frente Fabrica Rarsa;66 Reg -;-31,38286;-64,10825
C2636;Camino Montecristo 5380;;66 Reg -;-31,383308;-64,110294
C2638;Camino Montecristo 9999;Esquina Las Quintas;66 Reg -;-31,383945;-64,11296
C2640;Camino Montecristo 9999;Frente La Virginia;66 Reg -;-31,383427;-64,110374
C2642;Malvinas 9999;Esquina Las Toscas;66 Reg -;-31,386651;-64,124655
C2650;Isasmendi 2600;Wilson y Heroes de Vilcapugio;66 Reg -;-31,385452;-64,136129
C2652;Homero 1818;Domingo Echauri y Gil de Taboada y Lemos;66 Reg -;-31,386303;-64,137539
C2654;Homero 1603;Correa de Lemos y Malvians;66 Reg -;-31,389051;-64,137367
C2656;Patria 1515;Bulnes y Suipacha;66 Reg -;-31,397403;-64,162151
C2658;Patria 1275;Cochabamba y Charcas;66 Reg -;-31,399509;-64,161743
C2660;Patria 1015;Buchardo y Juan de Garay;66 Reg -;-31,40211;-64,160756
C2662;Patria 715;Rincon y Libertad;66 Reg -;-31,405535;-64,159469
C2664;Patria 561;Oncativo y Sarmiento;66 Reg -;-31,407678;-64,158739
C2666;Sol de Mayo 1086;Pueyrredon y Peredo;67 Ida -;-31,421695;-64,211917
C2668;Peredo 2176;Ocaña y Haedo;67 Ida -;-31,421229;-64,214444
C2669;Julian Aguirre 2252;Haedo y Sipe Sipe;67 Ida -;-31,423271;-64,215764
C2670;Julian Aguirre 2400;Punta Lara y Vieytes;67 Ida -;-31,422877;-64,217148
C2672;Julian Aguirre 2520;Olegario Correa y Echeverria;67 Ida -;-31,422127;-64,219111
C2674;Julian Aguirre 2640;Gilardi y Padre Lozano;67 Ida -;-31,421807;-64,220924
C2676;Julian Aguirre 2750;Blamey Lafore y Alte. Brown;67 Ida -;-31,421551;-64,222233
C2678;Julian Aguirre 2890;Espora y Leon Pinelo;67 Ida -;-31,421185;-64,224196
C2680;Leon Pinelo 1100;Ricardo Wagner y Peredo;67 Ida -;-31,418867;-64,22661
C2682;Peredo 3078;Schubert y Maestro Vidal;67 Ida -;-31,41883;-64,226921
C2684;Peredo 3296;Maldonado y Los Platanos;67 Ida -;-31,418336;-64,229389
C2686;Albeniz 3340;Los Platanos y Miguel Carcano;67 Ida -;-31,419215;-64,229947
C2688;Albeniz 3510;Gaona y Felix Paz;67 Ida -;-31,418922;-64,231792
C2690;Albeniz 3678;Ignacio Warnes y Gurruchaga;67 Ida -;-31,418666;-64,23323
C2692;Gauna 1208;Albeniz y Verdi;67 Ida -;-31,419554;-64,234732
C2694;Gauna 1286;Jose Verdi y Pascual de Rogatis;67 Ida -;-31,420762;-64,23515
C2696;Warnes 1384;Descalzi y Luis Agote;67 Ida -;-31,422849;-64,234667
C2700;Maria Curie 1618;Uriburu y Williams;67 Ida -;-31,426438;-64,238665
C2702;Williams 4176;Fournier y Roque Arias;67 Ida -;-31,426273;-64,240472
